"method","sim_id","fold","c_index","auprc","mrr","ef_at_1pct","ef_at_5pct","ef_at_10pct","precision_at_1pct","precision_at_5pct","precision_at_10pct","recall_at_1pct","recall_at_5pct","recall_at_10pct","mcc_at_1pct","mcc_at_5pct","mcc_at_10pct","runtime","n","p","n_main","n_int","beta_main","beta_int","censparam","lambda"
"LASSO-Cox",15,2,NA,0.00994079409460529,0.00636942675159236,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,53.513,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",15,3,NA,0.0123894562515426,0.0163934426229508,0,0,2,0,0,0.02,0,0,0.2,-0.0101010101010101,-0.0230571487955358,0.0335012605086404,11.956,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",15,3,NA,0.00888433544878235,0.0384615384615385,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,9.86899999999997,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",15,3,NA,0.00963114272156024,0.0909090909090909,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,121.795,200,1000,10,0,0,0,NA,NA
"Cox",15,3,NA,0.0120200284937992,0.0104166666666667,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,11.692,200,1000,10,0,0,0,NA,NA
"SVM",15,3,NA,0.0120507491514344,0.0119047619047619,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,31.654,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",15,3,NA,0.01,0.00432900432900433,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,42.474,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",15,4,NA,0.0119212148113011,0.0119047619047619,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,11.759,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",15,4,NA,0.00703147035082925,0.0112359550561798,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,21.773,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",15,4,NA,0.00898767441576104,0.0232558139534884,0,16,10,0,0.16,0.1,0,0.8,1,-0.0101010101010101,0.345857231933037,0.301511344577764,102.138,200,1000,10,0,0,0,NA,NA
"Cox",15,4,NA,0.00943349360649652,0.00884955752212389,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,5.85299999999995,200,1000,10,0,0,0,NA,NA
"SVM",15,4,NA,0.00978506951843772,0.0208333333333333,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,63.9459999999999,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",15,4,NA,0.00963114272156024,0.00699300699300699,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,24.856,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",15,5,NA,0.0109326972039186,0.00714285714285714,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,9.00400000000002,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",15,5,NA,0.00850228227645614,0.0136986301369863,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,15.8470000000001,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",15,5,NA,0.00947928373376589,0.0588235294117647,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,105.529,200,1000,10,0,0,0,NA,NA
"Cox",15,5,NA,0.00844127966204425,0.00806451612903226,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,7.46000000000004,200,1000,10,0,0,0,NA,NA
"SVM",15,5,NA,0.00773811154363775,0.0144927536231884,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,29.2329999999999,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",15,5,NA,0.00994079409460529,0.00367647058823529,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,34.277,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",15,6,NA,0.00968004423320186,0.00892857142857143,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,11.088,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",15,6,NA,0.00906528109045031,0.0172413793103448,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,13.6899999999998,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",15,6,NA,0.00943341757148482,0.0526315789473684,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,128.875,200,1000,10,0,0,0,NA,NA
"Cox",15,6,NA,0.00893813795855884,0.00421940928270042,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,22.04,200,1000,10,0,0,0,NA,NA
"SVM",15,6,NA,0.0111550038360404,0.00588235294117647,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,36.278,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",15,6,NA,0.00965913426372353,0.0128205128205128,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,27.8509999999999,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",15,7,NA,0.00932024473343697,0.0105263157894737,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,11.0830000000001,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",15,7,NA,0.00899230616826124,0.0285714285714286,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,15.1290000000001,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",15,7,NA,0.00950299594250613,0.0625,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,80.896,200,1000,10,0,0,0,NA,NA
"Cox",15,7,NA,0.00917637819322166,0.00465116279069767,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,7.72900000000004,200,1000,10,0,0,0,NA,NA
"SVM",15,7,NA,0.0104261075601033,0.00892857142857143,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,27.425,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",15,7,NA,0.00994079409460529,0.166666666666667,10,2,1,0.1,0.02,0.01,0.1,0.1,0.1,0.0909090909090909,0.0230571487955358,0,36.2550000000001,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",15,8,NA,0.0105147276585682,0.032258064516129,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,6.15900000000011,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",15,8,NA,0.0102822425647344,0.0555555555555556,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,7.94900000000007,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",15,8,NA,0.00926669245068941,0.037037037037037,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,88.357,200,1000,10,0,0,0,NA,NA
"Cox",15,8,NA,0.00868045913448809,0.00581395348837209,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,2.81299999999987,200,1000,10,0,0,0,NA,NA
"SVM",15,8,NA,0.00795758783685498,0.00497512437810945,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,47.8499999999999,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",15,8,NA,0.01,0.00826446280991736,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,53.5919999999999,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",15,9,NA,0.0092068829490367,0.0227272727272727,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,21.075,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",15,9,NA,0.00760055606896561,0.03125,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,20.3030000000001,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",15,9,NA,0.00950299594250613,0.0625,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,98.9870000000001,200,1000,10,0,0,0,NA,NA
"Cox",15,9,NA,0.00848540787463556,0.0037593984962406,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,7.53500000000008,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",15,9,NA,0.00974968548860037,0.0112359550561798,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,33.4189999999999,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",15,10,NA,0.0108539647144249,0.0294117647058824,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,5.16199999999981,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",15,10,NA,0.0191246619447558,0.2,10,2,1,0.1,0.02,0.01,0.1,0.1,0.1,0.0909090909090909,0.0230571487955358,0,5.55400000000009,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",15,10,NA,0.0094561025439207,0.0555555555555556,0,20,10,0,0.2,0.1,0,1,1,-0.0101010101010101,0.438085827115181,0.301511344577764,87.857,200,1000,10,0,0,0,NA,NA
"Cox",15,10,NA,0.0106397992294328,0.00980392156862745,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,15.9979999999996,200,1000,10,0,0,0,NA,NA
"SVM",15,10,NA,0.00957978992287058,0.0128205128205128,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,71.3290000000002,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",15,10,NA,0.00957774484553171,0.0144927536231884,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,26.0659999999998,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",16,1,NA,0.00982024251357,0.00606060606060606,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,10.466,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",16,1,NA,0.016500237030605,0.0232558139534884,0,4,2,0,0.04,0.02,0,0.2,0.2,-0.0101010101010101,0.0691714463866075,0.0335012605086404,10.195,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",16,1,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,165.678,200,1000,10,0,0,0,NA,NA
"Cox",16,1,NA,0.0100585181440207,0.0112359550561798,0,0,2,0,0,0.02,0,0,0.2,-0.0101010101010101,-0.0230571487955358,0.0335012605086404,2.828,200,1000,10,0,0,0,NA,NA
"SVM",16,1,NA,0.00960715929535058,0.00934579439252336,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,19.171,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",16,1,NA,0.00965913426372353,0.0075187969924812,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,43.614,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",16,2,NA,0.0102166242780333,0.00819672131147541,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,6.26800000000003,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",16,2,NA,0.0154497125089265,0.0158730158730159,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,9.55000000000001,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",16,2,NA,0.112529434610735,1,50,20,10,0.5,0.2,0.1,0.5,1,1,0.494949494949495,0.438085827115181,0.301511344577764,99.648,200,1000,10,0,0,0,NA,NA
"Cox",16,2,NA,0.00889738410975391,0.02,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,3.673,200,1000,10,0,0,0,NA,NA
"SVM",16,2,NA,0.0103123749246237,0.0227272727272727,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,52.936,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",16,2,NA,0.00994079409460529,0.5,10,2,2,0.1,0.02,0.02,0.1,0.1,0.2,0.0909090909090909,0.0230571487955358,0.0335012605086404,7.80599999999998,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",16,3,NA,0.0109291901921104,0.00689655172413793,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,6.30899999999997,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",16,3,NA,0.0147221435719005,0.05,0,2,2,0,0.02,0.02,0,0.1,0.2,-0.0101010101010101,0.0230571487955358,0.0335012605086404,4.52300000000002,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",16,3,NA,0.0206261056225134,0.166666666666667,10,20,10,0.1,0.2,0.1,0.1,1,1,0.0909090909090909,0.438085827115181,0.301511344577764,105.27,200,1000,10,0,0,0,NA,NA
"Cox",16,3,NA,0.00921914032174333,0.0111111111111111,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,4.85199999999998,200,1000,10,0,0,0,NA,NA
"SVM",16,3,NA,0.00917191795027912,0.0133333333333333,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,36.735,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",16,3,NA,0.01,0.0217391304347826,0,2,2,0,0.02,0.02,0,0.1,0.2,-0.0101010101010101,0.0230571487955358,0.0335012605086404,70.698,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",16,4,NA,0.0176331730678408,0.0175438596491228,0,0,3,0,0,0.03,0,0,0.3,-0.0101010101010101,-0.0230571487955358,0.0670025210172808,8.13400000000001,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",16,4,NA,0.0141284036128808,0.0192307692307692,0,0,2,0,0,0.02,0,0,0.2,-0.0101010101010101,-0.0230571487955358,0.0335012605086404,9.97899999999993,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",16,4,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,102.806,200,1000,10,0,0,0,NA,NA
"Cox",16,4,NA,0.0123763920758061,0.0149253731343284,0,0,2,0,0,0.02,0,0,0.2,-0.0101010101010101,-0.0230571487955358,0.0335012605086404,7.21799999999996,200,1000,10,0,0,0,NA,NA
"SVM",16,4,NA,0.0123268715603897,0.0147058823529412,0,0,2,0,0,0.02,0,0,0.2,-0.0101010101010101,-0.0230571487955358,0.0335012605086404,72.277,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",16,4,NA,0.01,0.0666666666666667,0,2,3,0,0.02,0.03,0,0.1,0.3,-0.0101010101010101,0.0230571487955358,0.0670025210172808,27.359,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",16,5,NA,0.00923204956150279,0.0062111801242236,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,20.33,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",16,5,NA,0.0142819177756933,0.0256410256410256,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,10.407,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",16,5,NA,0.0425685743638116,0.5,10,20,10,0.1,0.2,0.1,0.1,1,1,0.0909090909090909,0.438085827115181,0.301511344577764,92.323,200,1000,10,0,0,0,NA,NA
"Cox",16,5,NA,0.00958561867487388,0.00512820512820513,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,3.78200000000015,200,1000,10,0,0,0,NA,NA
"SVM",16,5,NA,0.00903848567658549,0.00775193798449612,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,23.9590000000001,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",16,5,NA,0.00974968548860037,0.03125,0,2,2,0,0.02,0.02,0,0.1,0.2,-0.0101010101010101,0.0230571487955358,0.0335012605086404,34.3489999999999,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",16,6,NA,0.0115553253379351,0.00666666666666667,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,4.69999999999982,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",16,6,NA,0.01489148736061,0.0196078431372549,0,0,2,0,0,0.02,0,0,0.2,-0.0101010101010101,-0.0230571487955358,0.0335012605086404,4.86699999999996,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",16,6,NA,0.0426730258993675,0.5,10,20,10,0.1,0.2,0.1,0.1,1,1,0.0909090909090909,0.438085827115181,0.301511344577764,79.4300000000001,200,1000,10,0,0,0,NA,NA
"Cox",16,6,NA,0.0110973319787544,0.00561797752808989,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,8.7650000000001,200,1000,10,0,0,0,NA,NA
"SVM",16,6,NA,0.0102604531251266,0.00552486187845304,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,16.1469999999999,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",16,6,NA,0.01,0.037037037037037,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,62.1870000000001,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",16,7,NA,0.0126000689888776,0.00970873786407767,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,10.152,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",16,7,NA,0.0253947775210821,0.0344827586206897,0,4,3,0,0.04,0.03,0,0.2,0.3,-0.0101010101010101,0.0691714463866075,0.0670025210172808,6.66599999999994,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",16,7,NA,0.043911602661971,0.5,80,20,10,0.8,0.2,0.1,0.8,1,1,0.797979797979798,0.438085827115181,0.301511344577764,77.9299999999998,200,1000,10,0,0,0,NA,NA
"Cox",16,7,NA,0.0112709904893813,0.0227272727272727,0,2,2,0,0.02,0.02,0,0.1,0.2,-0.0101010101010101,0.0230571487955358,0.0335012605086404,7.57400000000007,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",16,7,NA,0.00981752468033329,0.0434782608695652,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,36.874,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",16,8,NA,0.0107942501845264,0.0185185185185185,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,9.06099999999992,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",16,8,NA,0.0123687300386578,0.0169491525423729,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,6.12900000000013,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",16,8,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,95.971,200,1000,10,0,0,0,NA,NA
"Cox",16,8,NA,0.00868497833703727,0.0078740157480315,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,4.61999999999989,200,1000,10,0,0,0,NA,NA
"SVM",16,8,NA,0.00821040151324735,0.00617283950617284,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,75.3890000000001,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",16,8,NA,0.0096881248587651,0.0175438596491228,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,42.4960000000001,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",16,9,NA,0.0122792089439162,0.0104166666666667,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,4.88599999999997,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",16,9,NA,0.0151707452462747,0.0204081632653061,0,2,3,0,0.02,0.03,0,0.1,0.3,-0.0101010101010101,0.0230571487955358,0.0670025210172808,4.8309999999999,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",16,9,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,83.45,200,1000,10,0,0,0,NA,NA
"Cox",16,9,NA,0.0145257163494667,0.0151515151515152,0,0,2,0,0,0.02,0,0,0.2,-0.0101010101010101,-0.0230571487955358,0.0335012605086404,18.1670000000001,200,1000,10,0,0,0,NA,NA
"SVM",16,9,NA,0.0141163958975458,0.0178571428571429,0,0,3,0,0,0.03,0,0,0.3,-0.0101010101010101,-0.0230571487955358,0.0670025210172808,69.9370000000001,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",16,9,NA,0.00971825014873006,0.005,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,63.3720000000001,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",16,10,NA,0.0110092269360247,0.00892857142857143,0,0,0,0,0,0,0,0,0,-0.0101010101010101,-0.0230571487955358,-0.0335012605086404,15.1290000000001,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",16,10,NA,0.0152793185980984,0.0178571428571429,0,0,2,0,0,0.02,0,0,0.2,-0.0101010101010101,-0.0230571487955358,0.0335012605086404,8.76400000000012,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",16,10,NA,0.01,1,100,20,10,1,0.2,0.1,1,1,1,1,0.438085827115181,0.301511344577764,112.27,200,1000,10,0,0,0,NA,NA
"Cox",16,10,NA,0.0105750423611596,0.0163934426229508,0,0,1,0,0,0.01,0,0,0.1,-0.0101010101010101,-0.0230571487955358,0,3.1869999999999,200,1000,10,0,0,0,NA,NA
"LASSO-Cox",16,10,NA,0.00994079409460529,0.0303030303030303,0,2,1,0,0.02,0.01,0,0.1,0.1,-0.0101010101010101,0.0230571487955358,0,69.6080000000002,200,1000,10,0,0,0,NA,NA
"sNPDR-signed",17,1,NA,0.0168283441453735,0.0416666666666667,0,4,2,0,0.04,0.02,0,0.2,0.2,-0.0101010101010101,0.0691714463866075,0.0335012605086404,9.473,200,1000,10,0,0,0,NA,NA
"sNPDR-absolute",17,1,NA,0.00997150047144957,0.0294117647058824,0,2,2,0,0.02,0.02,0,0.1,0.2,-0.0101010101010101,0.0230571487955358,0.0335012605086404,17.174,200,1000,10,0,0,0,NA,NA
"LASSO-sNPDR",17,1,NA,0.00965913426372353,0.1,10,20,10,0.1,0.2,0.1,0.1,1,1,0.0909090909090909,0.438085827115181,0.301511344577764,150.091,200,1000,10,0,0,0,NA,NA
