"","beta","Std. Error","z value","Pr(>|z|)","Feature","p.adj"
"GAGE1 /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE2A /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8",0.0613729130177995,0.00709659023580641,8.64822555318717,5.23063696222317e-18,"GAGE1 /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE2A /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8",1.04612739244463e-13
"RAPGEF5.3",0.0613366356119186,0.0158801433781346,3.86247366609883,0.000112244667884502,"RAPGEF5.3",1
"GDF11.3",0.061328836282337,0.0164943713761606,3.7181675423518,0.00020067316683556,"GDF11.3",1
"TMF1.1",0.0612351841953173,0.0222731346427704,2.74928451596253,0.0059725518766953,"TMF1.1",1
"FBXO3.4",0.0612262907571048,0.0199426233785781,3.07012219981412,0.00213971204411185,"FBXO3.4",1
"RASSF4.1",0.0612114094463242,0.0144891360204,4.22464178403333,2.39321142287494e-05,"RASSF4.1",0.478642284574987
"BHMT2.1",0.0612037752477041,0.0208381764087317,2.93709843161027,0.00331298930226892,"BHMT2.1",1
"CPPED1.1",0.0611493356471801,0.0205208040672412,2.97987035239019,0.00288370404337042,"CPPED1.1",1
"CSTF2T.1",0.0611363353098296,0.0195741756841828,3.12331595956972,0.00178825663456623,"CSTF2T.1",1
"CERCAM",0.0611235133630795,0.0166433679436537,3.67254473794089,0.000240147092213662,"CERCAM",1
"ZNF84",0.0611042091865027,0.0204892075305873,2.98226317905577,0.00286125918304205,"ZNF84",1
"ARL1",0.0610919641121991,0.0232126458646182,2.63183975099186,0.00849239085876888,"ARL1",1
"SERPINE1.2",0.0610819031410362,0.0093039023829218,6.56519174719179,5.19659481584696e-11,"SERPINE1.2",1.03931896316939e-06
"MGMT",0.0610572056999008,0.0197594133132156,3.09003130467767,0.00200135400070609,"MGMT",1
"CLIP1.2",0.0610256496216349,0.0229747637125832,2.65620357993982,0.0079025891353223,"CLIP1.2",1
"CALM3",0.0610198293760638,0.0209116637602437,2.91798061003984,0.00352306256801569,"CALM3",1
"KIAA2026",0.0609864686226511,0.023911710773524,2.55048537514838,0.010757303727805,"KIAA2026",1
"COL6A2",0.0609573192322137,0.0109013896038812,5.5917017414469,2.24854831823684e-08,"COL6A2",0.000449709663647367
"SRGN",0.0609124657238352,0.0169083163141751,3.60251515242644,0.000315153023517507,"SRGN",1
"PKIB",0.0608696037183652,0.0107517193614984,5.66138323293086,1.50157665279635e-08,"PKIB",0.00030031533055927
"DDX19A.1",0.0608694418058266,0.0263645553534841,2.30876041676852,0.0209568796679147,"DDX19A.1",1
"PTPRG",0.0608652089756892,0.0112531157934438,5.40874279558644,6.3468701466552e-08,"PTPRG",0.00126937402933104
"KLHL23.2",0.0608599698332159,0.0139391351056589,4.36612238649644,1.26471634495148e-05,"KLHL23.2",0.252943268990296
"LRRC42",0.0608557961402608,0.0277405489914796,2.19374880284282,0.0282534732511661,"LRRC42",1
"PRPF40A.4",0.0608495904388774,0.0268486211205815,2.2663953640521,0.0234271871895765,"PRPF40A.4",1
"LRIG2",0.0607536851147743,0.0285419625265305,2.1285742022225,0.0332895047772784,"LRIG2",1
"GPR125.1",0.0607521443603218,0.0161993613237142,3.75028022070147,0.000176637064975547,"GPR125.1",1
"SH3BP5L",0.0607312531648853,0.0265863034381773,2.28430602645108,0.0223535519752902,"SH3BP5L",1
"EBF1",0.0606877806414291,0.0108443052528903,5.59628111033248,2.18998508886779e-08,"EBF1",0.000437997017773558
"VPS8",0.0606807444926122,0.0111712860429751,5.43184949872182,5.57729528172813e-08,"VPS8",0.00111545905634563
"ATM.3",0.0606352758622283,0.012972565721057,4.67411591246021,2.95222569232953e-06,"ATM.3",0.0590445138465907
"ZSWIM7",0.0605800972351793,0.0199890422763676,3.03066532140969,0.00244015559721062,"ZSWIM7",1
"CLIC5.4",0.0605786809382361,0.0186940365678416,3.24053506145626,0.00119305599286071,"CLIC5.4",1
"FAM59A.3",0.0605774026933083,0.0249705130593553,2.42595747028966,0.0152680594015514,"FAM59A.3",1
"INPP5A",0.0605557378070474,0.0209154330040778,2.89526579704283,0.00378837605325632,"INPP5A",1
"LRRC41.3",0.0605075656084241,0.0249317198943849,2.42693106872469,0.0152271486919117,"LRRC41.3",1
"MAP1LC3A",0.060500576717405,0.0252217161374939,2.39874941053145,0.0164511687049127,"MAP1LC3A",1
"AURKB",0.0604705119818335,0.0157193764952573,3.84687726005406,0.000119632862650355,"AURKB",1
"PKIA",0.0604587295310885,0.0134165769558817,4.50627084165341,6.59768651026734e-06,"PKIA",0.131953730205347
"KIAA1009",0.0604482856433697,0.0232356445453302,2.60153255165536,0.00928082569620426,"KIAA1009",1
"SNAP23.3",0.0604327229071426,0.0195382512006233,3.09304667478197,0.00198112973647976,"SNAP23.3",1
"USP31",0.0604283398603154,0.0186051081076416,3.24794349544768,0.00116242352337552,"USP31",1
"AKT3",0.0604148387539144,0.0131278619489922,4.6020318456009,4.18389212436831e-06,"AKT3",0.0836778424873662
"EFEMP1",0.0604096493907973,0.0083076137409931,7.27160063938839,3.55252556507641e-13,"EFEMP1",7.10505113015281e-09
"C2orf43.1",0.0603525250410531,0.0181935571442098,3.31724712010266,0.000909091694779767,"C2orf43.1",1
"DUSP14",0.0603251003282431,0.0228059816544325,2.6451437715911,0.00816562143538942,"DUSP14",1
"COL27A1.3",0.0603142222291519,0.0125754118134746,4.7962025517546,1.61701775776662e-06,"COL27A1.3",0.0323403551553324
"RSBN1.3",0.060310824838221,0.0226711192473019,2.66024911167095,0.00780828760610111,"RSBN1.3",1
"SCG5",0.0602860739937337,0.00844864005547855,7.13559503042634,9.63693515381681e-13,"SCG5",1.92738703076336e-08
"POLR2J",0.0602498780478786,0.0269794346731855,2.23317792895639,0.0255372131943359,"POLR2J",1
"LOC100272217.1",0.0602445643135793,0.023882221290733,2.52256955415432,0.0116500908397541,"LOC100272217.1",1
"CENPV",0.0602416255859623,0.0110162196720253,5.46844810465614,4.5399294364492e-08,"CENPV",0.000907985887289839
"BTNL9",0.060201524762797,0.0211295351203009,2.8491646607481,0.00438341877082742,"BTNL9",1
"MFGE8.2",0.0601920361222808,0.0128018963985637,4.70180622060293,2.57870169681433e-06,"MFGE8.2",0.0515740339362865
"C7orf44.1",0.0601910132531312,0.0242751459295186,2.47953249912038,0.0131554740880229,"C7orf44.1",1
"DNAJC15.1",0.0601907380445173,0.0107820263396622,5.58250704907877,2.37075997899994e-08,"DNAJC15.1",0.000474151995799988
"PIK3CA.2",0.0601876497189017,0.0224796401933459,2.6774294072873,0.00741894844209899,"PIK3CA.2",1
"SDC4",0.0601719223774709,0.015625346198955,3.8509177084022,0.000117676038037716,"SDC4",1
"FAM169A.1",0.0601663918574115,0.0105182483969224,5.72019119409804,1.06404250436862e-08,"FAM169A.1",0.000212808500873724
"RPL37A.1",0.0601595401891363,0.0167759819406588,3.58605179726213,0.000335722303274397,"RPL37A.1",1
"CES1",0.0601165590455158,0.0128345240255316,4.68397261370397,2.81367618330364e-06,"CES1",0.0562735236660727
"WNT3.1",0.060090796862424,0.0242124390890799,2.48181509683284,0.0130715084250474,"WNT3.1",1
"ADHFE1",0.0600872699482988,0.0250995434547963,2.39395868122121,0.0166676263214364,"ADHFE1",1
"CASP4.1",0.0600713883124968,0.021445075289096,2.80117404591444,0.00509170497396825,"CASP4.1",1
"YTHDF2.1",0.0600642248920031,0.026763733944138,2.24423935080848,0.0248170054259337,"YTHDF2.1",1
"ERBB4.1",0.0600247712454098,0.00729639476223217,8.22663427643909,1.92547211620001e-16,"ERBB4.1",3.85094423240002e-12
"CD24.1",0.0600169314763779,0.0155820985462502,3.85165908803861,0.000117320274637442,"CD24.1",1
"TIMM23.2",0.0599930994606888,0.0237396177747383,2.52712996603208,0.0114998937487067,"TIMM23.2",1
"CRTAC1.1",0.0599455504903631,0.0119240062638243,5.02729948006057,4.974351907107e-07,"CRTAC1.1",0.009948703814214
"EMG1",0.0599017260116395,0.0200819570420919,2.98286296928557,0.00285565816991414,"EMG1",1
"SMURF2",0.0598894970856875,0.0221710234527643,2.70125090135253,0.00690792046717532,"SMURF2",1
"WBP5",0.0598791852595265,0.0268823744117971,2.22745150194951,0.025917113653478,"WBP5",1
"FBXW2.3",0.0598578674772344,0.020314196495289,2.9466027608385,0.0032128564653065,"FBXW2.3",1
"ATF6.1",0.059801011575805,0.0227430018975895,2.6294247278827,0.00855294641518393,"ATF6.1",1
"KIAA1033.2",0.0597834445646201,0.0156164845612312,3.82822679010843,0.000129069799425581,"KIAA1033.2",1
"ATP1A2",0.0597788951165722,0.0153251873994479,3.90069586481701,9.5916588170418e-05,"ATP1A2",1
"COLEC12",0.0597786139385685,0.0104109223849968,5.74191332217746,9.36127391957608e-09,"COLEC12",0.000187225478391522
"SCARB2.2",0.0597677711789293,0.0210262670453162,2.84252887353313,0.00447571768213758,"SCARB2.2",1
"DST.2",0.0597676420913144,0.0173911568653505,3.43666856403287,0.000588915770898442,"DST.2",1
"NCRNA00081.2",0.0597548477182692,0.0175543013562489,3.40400033619098,0.00066406671657474,"NCRNA00081.2",1
"MGC4473",0.0596882394579906,0.0289609689914802,2.0609890323611,0.039304086435019,"MGC4473",1
"C4orf46",0.0596848419828293,0.0166502133473227,3.58462926196837,0.000337557354261529,"C4orf46",1
"ASAH1.3",0.0595632424927468,0.0283267772683464,2.10271863715698,0.0354903719176844,"ASAH1.3",1
"LRRC6",0.059563040204458,0.0145394493887391,4.09665033468118,4.19171312219085e-05,"LRRC6",0.83834262443817
"LOC728855",0.0595542929942202,0.0262133010543363,2.27191122822619,0.02309187259447,"LOC728855",1
"SFTA2",0.059522063991206,0.0199538283873758,2.98298967173958,0.00285447626745738,"SFTA2",1
"MAP9.1",0.0595151109054651,0.0135652722356078,4.38731415571909,1.14758976121201e-05,"MAP9.1",0.229517952242402
"JAM3",0.0595086691491051,0.0145607679780196,4.08691830258797,4.37140965602618e-05,"JAM3",0.874281931205237
"BRAP",0.0595059572466638,0.022085750379115,2.6943144889899,0.00705335782553187,"BRAP",1
"LEPR.3",0.0594991751907474,0.010568095557751,5.63007543465186,1.80130821952614e-08,"LEPR.3",0.000360261643905228
"TIA1.1",0.0594926031320536,0.02392799854556,2.48631756721219,0.0129072728644797,"TIA1.1",1
"SYNE1",0.059481028885126,0.0162708807393904,3.6556735826308,0.000256507572604934,"SYNE1",1
"DAPK1",0.0594436370060495,0.0171029998535651,3.47562635297916,0.000509661840273716,"DAPK1",1
"PFKP",0.0594424522620796,0.0147198418925483,4.03825344701368,5.3850653168609e-05,"PFKP",1
"LOC100506897",0.0594325673187495,0.0163795615070238,3.6284589971022,0.000285118021561433,"LOC100506897",1
"TMEM204",0.0593890385489159,0.0203239791343772,2.92211668572626,0.00347661265118319,"TMEM204",1
"SCG2",0.0593110642733805,0.0104438645550751,5.67903422728314,1.35457374875009e-08,"SCG2",0.000270914749750019
"KCNJ8.1",0.0592760691186864,0.0153305375630002,3.86653559114245,0.000110392359746925,"KCNJ8.1",1
"FAM3B",0.0592479123669295,0.00754875705200727,7.84869773377791,4.20379428211614e-15,"FAM3B",8.40758856423228e-11
"C1orf116",0.0592068154994604,0.00829315632379408,7.13923784718597,9.38498204917824e-13,"C1orf116",1.87699640983565e-08
"LPGAT1.1",0.059175390634052,0.0194324193732452,3.04518904709958,0.00232534095417224,"LPGAT1.1",1
"IFT140",0.0591232803920382,0.0249625165851685,2.36848236796631,0.0178612317199477,"IFT140",1
"NTAN1",0.0591223980560186,0.0259886652408005,2.27493014774765,0.0229101204909558,"NTAN1",1
"PLVAP",0.0590399060995283,0.0180035796737191,3.27934261794128,0.00104049228181383,"PLVAP",1
"HSD17B14.1",0.0590112685684263,0.0216949057917993,2.72005184695168,0.00652716812548645,"HSD17B14.1",1
"NUCKS1.4",0.0589958133049294,0.0196767251816329,2.99825366062431,0.00271531569648212,"NUCKS1.4",1
"CCDC124.1",0.0589792125404622,0.0263157656490914,2.24121210558427,0.0250123390829887,"CCDC124.1",1
"ARHGAP18.1",0.058917897992727,0.0208592840562091,2.82454075767711,0.00473484259178154,"ARHGAP18.1",1
"CKAP4.1",0.0588789311900029,0.0200846288976718,2.93154190151993,0.00337283862558296,"CKAP4.1",1
"INADL.2",0.0588388965827654,0.0184087435170968,3.19624729021401,0.0013922772861366,"INADL.2",1
"PROM1",0.0588202446116363,0.00545571160210805,10.7814065151297,4.21392510977985e-27,"PROM1",8.42785021955969e-23
"SLC4A11",0.0588173310422874,0.00903369308201865,6.51088436459745,7.47096411295357e-11,"SLC4A11",1.49419282259071e-06
"MS4A7",0.0588020338575319,0.0131670095306604,4.46586096262838,7.97473905013371e-06,"MS4A7",0.159494781002674
"PDE2A",0.05879785812755,0.0279170826684884,2.10616054785404,0.0351904088462376,"PDE2A",1
"PCDHB3",0.0587717884757754,0.0204286104870236,2.87693519405579,0.00401558054623934,"PCDHB3",1
"LOC220729 /// SDHA /// SDHAP1 /// SDHAP2",0.0587620296926476,0.0143063986498473,4.10739495877776,4.00146656706222e-05,"LOC220729 /// SDHA /// SDHAP1 /// SDHAP2",0.800293313412443
"SLC30A1.1",0.0587589361587144,0.0178603594064621,3.28990782444471,0.00100220207265194,"SLC30A1.1",1
"PBK",0.0586983798759881,0.00996896325622362,5.88811277234298,3.90630543966665e-09,"PBK",7.8126108793333e-05
"FLJ42627.1",0.0586903686223218,0.0218829773826162,2.68201020346278,0.00731812276733024,"FLJ42627.1",1
"GPHN",0.0586648248389887,0.0175210550789317,3.3482472701961,0.000813244164830665,"GPHN",1
"WDHD1.2",0.0585870464725683,0.0236353973765949,2.47878406861839,0.013183108843006,"WDHD1.2",1
"CBX5",0.0585782146787255,0.0187499687867034,3.12417665037749,0.00178303375568117,"CBX5",1
"NKIRAS2.1",0.0585648995536607,0.02501192756253,2.34147885672738,0.0192075138530108,"NKIRAS2.1",1
"RNF24.1",0.0585531617068259,0.0199152520736665,2.94011652427185,0.00328088837449293,"RNF24.1",1
"MAP9.3",0.0585461897723813,0.0193698690164293,3.02253927079853,0.00250663556557055,"MAP9.3",1
"MEST",0.05852091338674,0.0136872657199778,4.27557370361587,1.90645715412115e-05,"MEST",0.381291430824229
"NFIA.6",0.0584770406330152,0.0129431496602008,4.51799153747156,6.24289787077269e-06,"NFIA.6",0.124857957415454
"DDX59.1",0.0584575730630038,0.0252393549364034,2.31612785708278,0.0205512887137468,"DDX59.1",1
"MAGI2.1",0.0583907385505611,0.0154713237240781,3.77412686799949,0.000160569037045377,"MAGI2.1",1
"AXIN2.1",0.058387561957233,0.0140884526396025,4.1443559098255,3.40770142811779e-05,"AXIN2.1",0.681540285623558
"KLF6",0.0583680438500497,0.0157069681004811,3.71606050745478,0.00020235314308704,"KLF6",1
"CDC42EP3",0.0583513131237309,0.0171158189337095,3.40920369336277,0.000651528124255713,"CDC42EP3",1
"RPL23AP32",0.0583276270276411,0.0221422419961275,2.63422407892761,0.00843298136176723,"RPL23AP32",1
"TRPS1.1",0.0583229196916902,0.0136433328203604,4.27482935875118,1.91283741904952e-05,"TRPS1.1",0.382567483809904
"RSPO1",0.0583221058096213,0.0106014266417793,5.50134503405222,3.7690480107571e-08,"RSPO1",0.00075380960215142
"GAGE12F /// GAGE12G /// GAGE12I /// GAGE5 /// GAGE7",0.0583033319064153,0.00623440280733202,9.35187117486975,8.61106124141225e-21,"GAGE12F /// GAGE12G /// GAGE12I /// GAGE5 /// GAGE7",1.72221224828245e-16
"C1QTNF7.1",0.058295675590561,0.0132218563910749,4.40903863015121,1.03830505142228e-05,"C1QTNF7.1",0.207661010284457
"LAT2.1",0.0582903247163777,0.0206714332872835,2.81984920475913,0.00480462219140365,"LAT2.1",1
"NAPEPLD.1",0.0582572930968707,0.0171173915002059,3.40339783057307,0.000665532987030587,"NAPEPLD.1",1
"ZNF85.1",0.0582381200477077,0.0181383450789231,3.21077362870226,0.00132378170874533,"ZNF85.1",1
"SECISBP2L.1",0.0582205044641325,0.016425981777942,3.54441550290256,0.000393484606634436,"SECISBP2L.1",1
"ANKRD36",0.0581726123897674,0.0168626468109907,3.44979130748631,0.000561020072742035,"ANKRD36",1
"EDIL3.2",0.0581621112678824,0.00863416031947624,6.73627881760372,1.62494339865384e-11,"EDIL3.2",3.24988679730767e-07
"HMGCLL1.1",0.0581422772444323,0.0289797511022771,2.00630699136211,0.0448235045669598,"HMGCLL1.1",1
"FAM189A1",0.0581146971115015,0.0230315902387999,2.52326029201402,0.0116272301395601,"FAM189A1",1
"DIRC2",0.058082433698784,0.0216165246421774,2.68694596658038,0.00721086164828611,"DIRC2",1
"CLEC18A",0.0580722506097322,0.0111333772196876,5.2160498529629,1.82779002001854e-07,"CLEC18A",0.00365558004003707
"RIOK1",0.0580486133043874,0.0211005516154021,2.75104719357267,0.00594050843022962,"RIOK1",1
"LOC100507100",0.0580410494617473,0.0125368227731813,4.62964584503086,3.66291662774748e-06,"LOC100507100",0.0732583325549496
"N4BP2.1",0.058029185062138,0.013655670994539,4.24945688024735,2.14289452845171e-05,"N4BP2.1",0.428578905690342
"PSMB2",0.0579260330514695,0.0247392719012366,2.34146070598683,0.019208447814233,"PSMB2",1
"ZNF641.2",0.0578921296801117,0.0223634389654098,2.58869531513714,0.00963402948265907,"ZNF641.2",1
"BAG4.2",0.0578583801020605,0.0195905072275473,2.95338856876062,0.00314306059423949,"BAG4.2",1
"GRIN2D.1",0.0578388929782893,0.0209158470370683,2.76531439897144,0.00568679563782598,"GRIN2D.1",1
"POLE4.2",0.0578179597311793,0.0251660258095385,2.29746087716659,0.0215924924092278,"POLE4.2",1
"H19.1",0.0578073597940131,0.00477927077187082,12.0954351727146,1.11649056219454e-33,"H19.1",2.23298112438907e-29
"MYH9",0.0578047720979018,0.0243059928509864,2.37821069282327,0.017396882435699,"MYH9",1
"C1QTNF1",0.0578007806584371,0.0283059971045632,2.04199768850817,0.0411517606178821,"C1QTNF1",1
"ZNF577.1",0.0577719663076533,0.0203139689018039,2.84395268039045,0.00445576647525838,"ZNF577.1",1
"NRM",0.0577364488676597,0.0254111334446165,2.27209262402624,0.0230809165242426,"NRM",1
"FOXO1.1",0.0577050951038576,0.0176053620765203,3.27769999009659,0.0010465656379374,"FOXO1.1",1
"RPA3",0.0576686517703004,0.020636254396675,2.79453095807891,0.0051975064066552,"RPA3",1
"LOC100506676",0.057583395830086,0.0140033810858814,4.11210660317909,3.92065177278089e-05,"LOC100506676",0.784130354556177
"RPS27L.1",0.0575743344936989,0.018358932493417,3.13603933749108,0.00171246232343016,"RPS27L.1",1
"ATP1B1",0.057553785949639,0.0161412850695396,3.56562601439023,0.000362988694125171,"ATP1B1",1
"LOC100506831",0.0574938721138806,0.0271805111860163,2.11526088381516,0.0344077183665265,"LOC100506831",1
"APPBP2.1",0.0574859204655056,0.0223945804274855,2.56695679794703,0.0102595393841014,"APPBP2.1",1
"RPL23.1",0.057478085016801,0.024095795413135,2.38539894746404,0.0170606087798088,"RPL23.1",1
"EFHC1",0.0574353614109859,0.0140654008292943,4.08345002805497,4.43719745273883e-05,"EFHC1",0.887439490547767
"SPIRE1.1",0.0574159621520776,0.0267248127876276,2.1484140079237,0.0316808809664266,"SPIRE1.1",1
"CBR4",0.0573924950000813,0.0169143373052911,3.39312702378993,0.000690995877212547,"CBR4",1
"GNAI1",0.0573570229818299,0.0137393542252779,4.17465202813561,2.9844186763636e-05,"GNAI1",0.59688373527272
"CCDC50",0.0573540476746418,0.0229234254490524,2.50198417344353,0.0123499445552752,"CCDC50",1
"ZNF556",0.0573491627396905,0.0219235524749538,2.61586997842654,0.00890004413591401,"ZNF556",1
"NFIB.7",0.0573291428809875,0.0127166371760469,4.50819993425407,6.5379951962274e-06,"NFIB.7",0.130759903924548
"PKD1L2.3",0.0573268482749113,0.019246791676904,2.97851450970413,0.00289649315210396,"PKD1L2.3",1
"DPY19L1.3",0.0572919213247864,0.021004801003267,2.72756315643626,0.00638040422457046,"DPY19L1.3",1
"ZNF532",0.0572789130607006,0.0206286413553002,2.77666919862291,0.00549190422231024,"ZNF532",1
"EML4.5",0.0572170664054722,0.0259983134864668,2.20079915703979,0.0277502453056349,"EML4.5",1
"ZBTB8OS",0.0572153660403289,0.0230680324520599,2.48028808522071,0.0131276270952481,"ZBTB8OS",1
"GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE2A /// GAGE2C /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7",0.0571489546717519,0.00615951281190241,9.27816150675414,1.72428000985806e-20,"GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE2A /// GAGE2C /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7",3.44856001971613e-16
"TNFRSF25.1",0.0571005713482759,0.0258893973769282,2.20555814864822,0.0274149521388435,"TNFRSF25.1",1
"SOSTDC1",0.0570871865502303,0.00690118098155534,8.27208947320845,1.316314578979e-16,"SOSTDC1",2.63262915795801e-12
"CXCL12.1",0.0570290947176316,0.00900436930788966,6.33349130490044,2.39674820482626e-10,"CXCL12.1",4.79349640965251e-06
"SNHG12.2",0.0570233045351838,0.0167142591767543,3.41165611542568,0.000645695152197941,"SNHG12.2",1
"APOE.4",0.0570177172423337,0.0191318771739379,2.98024687927671,0.00288016157602909,"APOE.4",1
"ZNF85",0.0569987346776811,0.0219061571248215,2.60195041754252,0.00926952527669308,"ZNF85",1
"REV3L.1",0.0569727621645296,0.0167205253187329,3.4073547976809,0.000655957994364802,"REV3L.1",1
"XRN2.1",0.0569587139347038,0.024264365384868,2.34742236325806,0.01890381229642,"XRN2.1",1
"PART1.2",0.0569070136730795,0.0188470675812942,3.01940943478973,0.00253268001919584,"PART1.2",1
"FAM38B.5",0.0569039550233531,0.0123663811158754,4.60150423071649,4.19450636180014e-06,"FAM38B.5",0.0838901272360029
